date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:01:54	6037/6037	---M--	200	added ('OK')	image/jpeg	etag:%222a00762-1795-4d4ead20b6392%22	http://clinalpsud.fr/wp-content/uploads/2013/02/image-3.jpg	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/wp-content/uploads/2013/02/image-3.jpg	(from http://clinalpsud.fr/lhomme-en-mouvement/)
10:01:55	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:01:56%20GMT	http://clinalpsud.fr/?p=446	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index4fd2.html	(from http://clinalpsud.fr/douleur-de-jambe-le-cas-du-syndrome-de-loges/)
10:01:56	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:01:58%20GMT	http://clinalpsud.fr/?p=339	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/indexb247.html	(from http://clinalpsud.fr/effet-de-la-cafeine-sur-lorganisme/)
10:01:57	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:01:58%20GMT	http://clinalpsud.fr/?p=343	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index3e1b.html	(from http://clinalpsud.fr/nutrition-du-sportif/)
10:02:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:02:20%20GMT	http://clinalpsud.fr/?p=361	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index76f0.html	(from http://clinalpsud.fr/risque-precoce-a-la-pose-dune-prothese/)
10:02:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:02:20%20GMT	http://clinalpsud.fr/?p=365	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index18ee.html	(from http://clinalpsud.fr/risques-tardifs-a-la-pose-dune-prothese/)
10:02:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:02:41%20GMT	http://clinalpsud.fr/?p=368	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index5ee4.html	(from http://clinalpsud.fr/reeducation-des-lesions-isolees-du-lca/)
10:05:29	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:05:29%20GMT	http://clinalpsud.fr/?p=375	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index3922.html	(from http://clinalpsud.fr/pth-ptg-et-activite-physique/)
10:05:29	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:05:29%20GMT	http://clinalpsud.fr/?p=372	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/indexc3ba.html	(from http://clinalpsud.fr/la-visco-induction/)
10:05:29	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:05:29%20GMT	http://clinalpsud.fr/?p=379	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index60bd.html	(from http://clinalpsud.fr/reprise-dactivite-physique-apres-un-lca/)
10:05:48	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:05:50%20GMT	http://clinalpsud.fr/?p=383	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index3f97.html	(from http://clinalpsud.fr/reeducation-de-la-scoliose/)
10:06:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:06:32%20GMT	http://clinalpsud.fr/?p=386	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index2023.html	(from http://clinalpsud.fr/reeducation-de-lalgodystrophie/)
10:08:15	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:08:18%20GMT	http://clinalpsud.fr/?p=390	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/indexc351.html	(from http://clinalpsud.fr/la-posturologie/)
10:10:01	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:10:03%20GMT	http://clinalpsud.fr/?p=393	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/indexa9ab.html	(from http://clinalpsud.fr/conseils-en-vue-dune-chirurgie-de-lepaule/)
10:12:49	172/172	---M--	200	added ('OK')	image/gif	etag:%22f81505-ac-4ba2e6570dd00%22	http://clinalpsud.fr/wp-includes/images/smilies/icon_cool.gif	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/wp-includes/images/smilies/icon_cool.gif	(from http://clinalpsud.fr/lhomme-en-mouvement/)
10:14:57	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:14:58%20GMT	http://clinalpsud.fr/?p=397	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/indexae62.html	(from http://clinalpsud.fr/calcifications-de-lepaule/)
10:15:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:15:40%20GMT	http://clinalpsud.fr/?p=405	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index4efb.html	(from http://clinalpsud.fr/reeducation-des-tendinites/)
10:15:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:15:40%20GMT	http://clinalpsud.fr/?p=416	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index5750.html	(from http://clinalpsud.fr/effet-benefique-de-lexercice-physisque-regulier/)
10:15:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:15:40%20GMT	http://clinalpsud.fr/?p=401	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/indexfef8.html	(from http://clinalpsud.fr/maladie-de-scheueurman-2/)
10:16:01	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:16:01%20GMT	http://clinalpsud.fr/?p=423	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/indexb351.html	(from http://clinalpsud.fr/faut-il-encore-faire-des-assouplissements/)
10:16:23	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:16:25%20GMT	http://clinalpsud.fr/?p=427	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/indexa942.html	(from http://clinalpsud.fr/certificat-medical-de-non-contre-indication-au-sport/)
10:16:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:16:44%20GMT	http://clinalpsud.fr/?p=431	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index88c3.html	(from http://clinalpsud.fr/mort-subite-du-sportif/)
10:16:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:16:44%20GMT	http://clinalpsud.fr/?p=435	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/index6205.html	(from http://clinalpsud.fr/dopage-et-prescription-de-medicaments/)
10:16:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:16:44%20GMT	http://clinalpsud.fr/?p=439	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/indexfcc0.html	(from http://clinalpsud.fr/sport-et-deficit-en-fer/)
10:16:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Jun%202013%2008:16:45%20GMT	http://clinalpsud.fr/?p=443	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/indexe0b1.html	(from http://clinalpsud.fr/sport-et-grossesse/)
10:16:44	57403/57403	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:16:45%20GMT	http://clinalpsud.fr/2013/01/16/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/2013/01/16/index.html	(from http://clinalpsud.fr/2013/01/)
10:16:45	65468/65468	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:16:45%20GMT	http://clinalpsud.fr/2013/01/20/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/2013/01/20/index.html	(from http://clinalpsud.fr/2013/01/)
10:16:45	65720/65720	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:16:46%20GMT	http://clinalpsud.fr/2013/01/24/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/2013/01/24/index.html	(from http://clinalpsud.fr/2013/01/)
10:16:46	65799/65799	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:16:47%20GMT	http://clinalpsud.fr/2013/01/page/2/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/2013/01/page/2/index.html	(from http://clinalpsud.fr/2013/01/)
10:16:46	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Jun%202013%2008:16:47%20GMT	http://clinalpsud.fr/pdf/clin_2011.pdf	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/pdf/clin_2011.pdf	(from http://clinalpsud.fr/demarche-qualite/)
10:16:47	53248/53248	---M-Z	200	added ('OK')	text/xml	etag:%2227529004299f47aa70788245a6f347f8%22	http://clinalpsud.fr/category/hommemouvement/feed/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/category/hommemouvement/feed/index.html	(from http://clinalpsud.fr/category/hommemouvement/)
10:16:47	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Jun%202013%2008:16:49%20GMT	http://clinalpsud.fr/pdf/preparation_pre_operatoire.pps	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/pdf/preparation_pre_operatoire.pps	(from http://clinalpsud.fr/comite-commissions/infectiovigilance/)
10:16:47	64971/64971	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:16:48%20GMT	http://clinalpsud.fr/category/hommemouvement/page/2/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/category/hommemouvement/page/2/index.html	(from http://clinalpsud.fr/category/hommemouvement/)
10:16:47	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Jun%202013%2008:16:50%20GMT	http://clinalpsud.fr/pdf/diaporama_clin.pps	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/pdf/diaporama_clin.pps	(from http://clinalpsud.fr/comite-commissions/infectiovigilance/anti-infectieux/)
10:26:44	57910/57910	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:26:45%20GMT	http://clinalpsud.fr/2013/01/24/page/2/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/2013/01/24/page/2/index.html	(from http://clinalpsud.fr/2013/01/24/)
10:26:44	59616/59616	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:26:45%20GMT	http://clinalpsud.fr/2013/01/20/page/2/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/2013/01/20/page/2/index.html	(from http://clinalpsud.fr/2013/01/20/)
10:26:44	65313/65313	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:26:45%20GMT	http://clinalpsud.fr/2013/01/page/3/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/2013/01/page/3/index.html	(from http://clinalpsud.fr/2013/01/page/2/)
10:26:45	64575/64575	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:26:47%20GMT	http://clinalpsud.fr/category/hommemouvement/page/3/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/category/hommemouvement/page/3/index.html	(from http://clinalpsud.fr/category/hommemouvement/page/2/)
10:35:15	55353/55353	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:35:14%20GMT	http://clinalpsud.fr/2013/01/page/4/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/2013/01/page/4/index.html	(from http://clinalpsud.fr/2013/01/page/3/)
10:35:15	63172/63172	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Jun%202013%2008:35:14%20GMT	http://clinalpsud.fr/category/hommemouvement/page/4/	C:/Mes%20Sites%20Web/RecupPoly/clinalpsud.fr/category/hommemouvement/page/4/index.html	(from http://clinalpsud.fr/category/hommemouvement/page/3/)
